"Node ID",Title,"Date & Time",Habitat,Location,State,Method,Notes,"Number of Cranes","Spotter Username","Created Date"
4978,Observation,"1988-10-31 12:00:00",Wetland,"44.09, -88.894",WI,"Point count",.,348,admin,"2019-07-18 19:15:20"
4979,Observation,"1988-10-31 12:00:00",Wetland,"44.092412, -89.66584575",WI,"Point count",.,9,admin,"2019-07-18 19:15:20"
4980,Observation,"1988-10-31 12:00:00",Wetland,"44.32, -89.628",WI,"Point count",.,54,admin,"2019-07-18 19:15:20"
4981,Observation,"1988-10-31 12:00:00",Wetland,"44.32200627, -89.05604045",WI,"Point count",.,23,admin,"2019-07-18 19:15:20"
4982,Observation,"1988-10-31 12:00:00",Wetland,"44.38899151, -90.13763546",WI,"Point count","GNR LOC OF ROOST",1440,admin,"2019-07-18 19:15:20"
4983,Observation,"1988-10-31 12:00:00",Wetland,"45.79171249, -92.58446452",WI,"Point count","GNR LOC OF FISH LAKE WA",990,admin,"2019-07-18 19:15:20"
4984,Observation,"1988-10-31 12:00:00",Wetland,"45.94593, -92.32316526",WI,"Point count",.,1230,admin,"2019-07-18 19:15:20"
4985,Observation,"1989-10-31 12:00:00",Wetland,"28.90387497, -81.80119536",FL,"Point count",.,19,admin,"2019-07-18 19:15:20"
4986,Observation,"1989-10-31 12:00:00",Wetland,"29.34190077, -82.73140461",FL,"Point count",.,50,admin,"2019-07-18 19:15:20"
4987,Observation,"1989-10-31 12:00:00",Wetland,"41.10117443, -86.93979938",IN,"Point count","GNR LOC OF MAIN ROOST",12568,admin,"2019-07-18 19:15:20"
4988,Observation,"1989-10-31 12:00:00",Wetland,"42.251, -84.311",MI,"Point count","CNT PNT OF SANCTUARY",1709,admin,"2019-07-18 19:15:20"
4989,Observation,"1989-10-31 12:00:00",Wetland,"42.368, -85.004",MI,"Point count","GNR LOC OF ROOST",608,admin,"2019-07-18 19:15:20"
4990,Observation,"1989-10-31 12:00:00",Wetland,"43.685, -86.1",MI,"Point count",.,1,admin,"2019-07-18 19:15:20"
4991,Observation,"1989-10-31 12:00:00",Wetland,"43.71609992, -89.45652193",WI,"Point count",.,150,admin,"2019-07-18 19:15:20"
4992,Observation,"1989-10-31 12:00:00",Wetland,"43.71677027, -89.5073074",WI,"Point count",.,327,admin,"2019-07-18 19:15:20"
4993,Observation,"1989-10-31 12:00:00",Wetland,"43.86226755, -89.03563813",WI,"Point count",.,40,admin,"2019-07-18 19:15:20"
4994,Observation,"1989-10-31 12:00:00",Wetland,"43.91620544, -89.08409125",WI,"Point count",.,516,admin,"2019-07-18 19:15:20"
4995,Observation,"1989-10-31 12:00:00",Wetland,"43.9338447, -89.24833721",WI,"Point count",.,1123,admin,"2019-07-18 19:15:20"
4996,Observation,"1989-10-31 12:00:00",Wetland,"43.9691623, -89.50913464",WI,"Point count",.,191,admin,"2019-07-18 19:15:20"
4997,Observation,"1989-10-31 12:00:00",Wetland,"43.97613269, -89.41574126",WI,"Point count",.,3,admin,"2019-07-18 19:15:20"
4998,Observation,"1989-10-31 12:00:00",Wetland,"44.076, -89.287",WI,"Point count",.,600,admin,"2019-07-18 19:15:20"
4999,Observation,"1989-10-31 12:00:00",Wetland,"44.091, -88.895",WI,"Point count",.,861,admin,"2019-07-18 19:15:20"
5000,Observation,"1989-10-31 12:00:00",Wetland,"44.091412, -89.66484575",WI,"Point count",.,2,admin,"2019-07-18 19:15:20"
5001,Observation,"1989-10-31 12:00:00",Wetland,"44.19778029, -89.65755192",WI,"Point count",.,436,admin,"2019-07-18 19:15:20"
5002,Observation,"1989-10-31 12:00:00",Wetland,"44.30046136, -88.9167085",WI,"Point count",.,102,admin,"2019-07-18 19:15:20"
5003,Observation,"1989-10-31 12:00:00",Wetland,"44.32200627, -89.05504045",WI,"Point count",.,66,admin,"2019-07-18 19:15:20"
5004,Observation,"1989-10-31 12:00:00",Wetland,"44.38599151, -90.13463546",WI,"Point count","GNR LOC OF ROOST",1589,admin,"2019-07-18 19:15:20"
5005,Observation,"1989-10-31 12:00:00",Wetland,"44.44420469, -90.44104068",WI,"Point count",.,13,admin,"2019-07-18 19:15:20"
5006,Observation,"1989-10-31 12:00:00",Wetland,"44.56525631, -88.51491376",WI,"Point count",.,638,admin,"2019-07-18 19:15:20"
5007,Observation,"1989-10-31 12:00:00",Wetland,"44.68840974, -88.46530361",WI,"Point count",.,40,admin,"2019-07-18 19:15:20"
5008,Observation,"1989-10-31 12:00:00",Wetland,"45.79271249, -92.58546452",WI,"Point count","GNR LOC OF FISH LAKE WA",764,admin,"2019-07-18 19:15:20"
5009,Observation,"1989-10-31 12:00:00",Wetland,"45.94093, -92.31816526",WI,"Point count",.,369,admin,"2019-07-18 19:15:20"
5010,Observation,"1990-10-31 12:00:00",Wetland,"28.86184986, -81.84953898",FL,"Point count",.,1400,admin,"2019-07-18 19:15:20"
5011,Observation,"1990-10-31 12:00:00",Wetland,"28.91087497, -81.80819536",FL,"Point count",.,255,admin,"2019-07-18 19:15:20"
5012,Observation,"1990-10-31 12:00:00",Wetland,"29.4568494, -82.15412215",FL,"Point count",.,18,admin,"2019-07-18 19:15:20"
5013,Observation,"1990-10-31 12:00:00",Wetland,"29.51752142, -82.35204324",FL,"Point count",.,22,admin,"2019-07-18 19:15:20"
5014,Observation,"1990-10-31 12:00:00",Wetland,"29.60919692, -82.27489768",FL,"Point count",.,34,admin,"2019-07-18 19:15:20"
5015,Observation,"1990-10-31 12:00:00",Wetland,"29.62024962, -81.74113703",FL,"Point count",.,55,admin,"2019-07-18 19:15:20"
5016,Observation,"1990-10-31 12:00:00",Wetland,"30.78315611, -82.29045148",GA,"Ground count",.,43,admin,"2019-07-18 19:15:20"
5017,Observation,"1990-10-31 12:00:00",Wetland,"31.01755276, -83.12778131",GA,"Point count",.,7,admin,"2019-07-18 19:15:20"
5018,Observation,"1990-10-31 12:00:00",Wetland,"35.15275252, -85.06498839",TN,"Point count",.,150,admin,"2019-07-18 19:15:20"
5019,Observation,"1990-10-31 12:00:00",Wetland,"41.10117443, -86.94479938",IN,"Point count","GNR LOC OF MAIN ROOST",15576,admin,"2019-07-18 19:15:20"
5020,Observation,"1990-10-31 12:00:00",Wetland,"42.251, -84.308",MI,"Point count","CNT PNT OF SANCTUARY",1522,admin,"2019-07-18 19:15:20"
5021,Observation,"1990-10-31 12:00:00",Wetland,"42.368, -85.001",MI,"Point count","GNR LOC OF ROOST",761,admin,"2019-07-18 19:15:20"
5022,Observation,"1990-10-31 12:00:00",Wetland,"43.71709992, -89.45752193",WI,"Point count",.,112,admin,"2019-07-18 19:15:20"
5023,Observation,"1990-10-31 12:00:00",Wetland,"43.71777027, -89.5083074",WI,"Point count",.,475,admin,"2019-07-18 19:15:20"
5024,Observation,"1990-10-31 12:00:00",Wetland,"43.9378447, -89.24933721",WI,"Point count",.,8,admin,"2019-07-18 19:15:20"
5025,Observation,"1990-10-31 12:00:00",Wetland,"43.9701623, -89.50913464",WI,"Point count",.,250,admin,"2019-07-18 19:15:20"
5026,Observation,"1990-10-31 12:00:00",Wetland,"44.07319404, -90.1055017",WI,"Point count","GNR LOC OF ROOST",697,admin,"2019-07-18 19:15:20"
5027,Observation,"1990-10-31 12:00:00",Wetland,"44.075, -89.288",WI,"Point count",.,300,admin,"2019-07-18 19:15:20"
5028,Observation,"1990-10-31 12:00:00",Wetland,"44.19878029, -89.65855192",WI,"Point count",.,160,admin,"2019-07-18 19:15:20"
5029,Observation,"1990-10-31 12:00:00",Wetland,"44.32300627, -89.05604045",WI,"Point count",.,31,admin,"2019-07-18 19:15:20"
5030,Observation,"1990-10-31 12:00:00",Wetland,"44.39199151, -90.13763546",WI,"Point count","GNR LOC OF ROOST",500,admin,"2019-07-18 19:15:20"
5031,Observation,"1990-10-31 12:00:00",Wetland,"44.56625631, -88.51491376",WI,"Point count",.,26,admin,"2019-07-18 19:15:20"
5032,Observation,"1990-10-31 12:00:00",Wetland,"45.79171249, -92.58646452",WI,"Point count","GNR LOC OF FISH LAKE WA",990,admin,"2019-07-18 19:15:20"
5033,Observation,"1990-10-31 12:00:00",Wetland,"45.95093, -92.32316526",WI,"Point count",.,400,admin,"2019-07-18 19:15:20"
5034,Observation,"1991-10-31 12:00:00",Wetland,"28.91787497, -81.80119536",FL,"Point count",.,6,admin,"2019-07-18 19:15:20"
5035,Observation,"1991-10-31 12:00:00",Wetland,"29.29183123, -82.04019659",FL,"Point count",.,23,admin,"2019-07-18 19:15:20"
5036,Observation,"1991-10-31 12:00:00",Wetland,"29.58437034, -82.34437287",FL,"Point count",.,25,admin,"2019-07-18 19:15:20"
5037,Observation,"1991-10-31 12:00:00",Wetland,"29.62024962, -81.73613703",FL,"Point count",.,45,admin,"2019-07-18 19:15:20"
5038,Observation,"1991-10-31 12:00:00",Wetland,"30.78315611, -82.28345148",GA,"Ground count",.,15,admin,"2019-07-18 19:15:20"
5039,Observation,"1991-10-31 12:00:00",Wetland,"41.09117443, -86.93479938",IN,"Point count","GNR LOC OF MAIN ROOST",19598,admin,"2019-07-18 19:15:20"
5040,Observation,"1991-10-31 12:00:00",Wetland,"42.257, -84.314",MI,"Point count","CNT PNT OF SANCTUARY",1458,admin,"2019-07-18 19:15:20"
5041,Observation,"1991-10-31 12:00:00",Wetland,"42.374, -85.007",MI,"Point count","GNR LOC OF ROOST",1407,admin,"2019-07-18 19:15:20"
5042,Observation,"1991-10-31 12:00:00",Wetland,"43.13711647, -89.74662067",WI,"Point count",.,50,admin,"2019-07-18 19:15:20"
5043,Observation,"1991-10-31 12:00:00",Wetland,"44.32200627, -89.05704045",WI,"Point count",.,150,admin,"2019-07-18 19:15:20"
5044,Observation,"1991-10-31 12:00:00",Wetland,"45.79071249, -92.58546452",WI,"Point count","GNR LOC OF FISH LAKE WA",784,admin,"2019-07-18 19:15:20"
5045,Observation,"1991-10-31 12:00:00",Wetland,"45.94093, -92.31316526",WI,"Point count",.,1117,admin,"2019-07-18 19:15:20"
5046,Observation,"1991-10-31 12:00:00",Wetland,"46.29, -86.048",MI,"Point count",.,7,admin,"2019-07-18 19:15:20"
5047,Observation,"1992-10-31 12:00:00",Wetland,"28.91787497, -81.80819536",FL,"Point count",.,195,admin,"2019-07-18 19:15:20"
5048,Observation,"1992-10-31 12:00:00",Wetland,"30.79715611, -82.29745148",GA,"Ground count",.,10,admin,"2019-07-18 19:15:20"
5049,Observation,"1992-10-31 12:00:00",Wetland,"41.00097051, -87.45367598",IN,"Ground count",.,1,admin,"2019-07-18 19:15:20"
5050,Observation,"1992-10-31 12:00:00",Wetland,"41.09617443, -86.93279938",IN,"Point count","GNR LOC OF MAIN ROOST",18002,admin,"2019-07-18 19:15:20"
5051,Observation,"1992-10-31 12:00:00",Wetland,"41.6479486, -85.19269038",IN,"Point count",.,8,admin,"2019-07-18 19:15:20"
5052,Observation,"1992-10-31 12:00:00",Wetland,"42.254, -84.306",MI,"Point count","CNT PNT OF SANCTUARY",655,admin,"2019-07-18 19:15:20"
5053,Observation,"1992-10-31 12:00:00",Wetland,"42.371, -84.999",MI,"Point count","GNR LOC OF ROOST",984,admin,"2019-07-18 19:15:20"
5054,Observation,"1992-10-31 12:00:00",Wetland,"43.71609992, -89.45552193",WI,"Point count",.,6,admin,"2019-07-18 19:15:20"
5055,Observation,"1992-10-31 12:00:00",Wetland,"43.71677027, -89.5093074",WI,"Point count",.,115,admin,"2019-07-18 19:15:20"
5056,Observation,"1992-10-31 12:00:00",Wetland,"43.91720544, -89.08409125",WI,"Point count",.,5,admin,"2019-07-18 19:15:20"
5057,Observation,"1992-10-31 12:00:00",Wetland,"43.9348447, -89.24633721",WI,"Point count",.,226,admin,"2019-07-18 19:15:20"
5058,Observation,"1992-10-31 12:00:00",Wetland,"43.9691623, -89.50813464",WI,"Point count",.,114,admin,"2019-07-18 19:15:20"
5059,Observation,"1992-10-31 12:00:00",Wetland,"44.074, -89.287",WI,"Point count",.,583,admin,"2019-07-18 19:15:20"
5060,Observation,"1992-10-31 12:00:00",Wetland,"44.07919404, -90.1085017",WI,"Point count","GNR LOC OF ROOST",927,admin,"2019-07-18 19:15:20"
5061,Observation,"1992-10-31 12:00:00",Wetland,"44.09, -88.896",WI,"Point count",.,343,admin,"2019-07-18 19:15:20"
5062,Observation,"1992-10-31 12:00:00",Wetland,"44.19778029, -89.65955192",WI,"Point count",.,541,admin,"2019-07-18 19:15:20"
5063,Observation,"1992-10-31 12:00:00",Wetland,"44.32100627, -89.05604045",WI,"Point count",.,8,admin,"2019-07-18 19:15:20"
5064,Observation,"1992-10-31 12:00:00",Wetland,"44.38599151, -90.13163546",WI,"Point count","GNR LOC OF ROOST",1800,admin,"2019-07-18 19:15:20"
5065,Observation,"1992-10-31 12:00:00",Wetland,"44.68740974, -88.46430361",WI,"Point count",.,166,admin,"2019-07-18 19:15:20"
5066,Observation,"1992-10-31 12:00:00",Wetland,"45.79271249, -92.58646452",WI,"Point count","GNR LOC OF FISH LAKE WA",573,admin,"2019-07-18 19:15:20"
5067,Observation,"1992-10-31 12:00:00",Wetland,"45.94593, -92.31116526",WI,"Point count",.,1394,admin,"2019-07-18 19:15:20"
5068,Observation,"1993-10-31 12:00:00",Wetland,"28.90387497, -81.79419536",FL,"Point count",.,33,admin,"2019-07-18 19:15:20"
5069,Observation,"1993-10-31 12:00:00",Wetland,"29.47969376, -82.29429359",FL,"Point count",.,40,admin,"2019-07-18 19:15:20"
5070,Observation,"1993-10-31 12:00:00",Wetland,"29.60219692, -82.28189768",FL,"Point count",.,35,admin,"2019-07-18 19:15:20"
5071,Observation,"1993-10-31 12:00:00",Wetland,"29.61524962, -81.74113703",FL,"Point count",.,35,admin,"2019-07-18 19:15:20"
5072,Observation,"1993-10-31 12:00:00",Wetland,"30.79015611, -82.28145148",GA,"Ground count",.,12,admin,"2019-07-18 19:15:20"
5073,Observation,"1993-10-31 12:00:00",Wetland,"32.74132259, -83.57359527",GA,"Point count",.,20,admin,"2019-07-18 19:15:20"
5074,Observation,"1993-10-31 12:00:00",Wetland,"35.07552652, -85.06275169",TN,"Point count",.,25,admin,"2019-07-18 19:15:20"
5075,Observation,"1993-10-31 12:00:00",Wetland,"35.14975252, -85.06798839",TN,"Point count",.,14,admin,"2019-07-18 19:15:20"
5076,Observation,"1993-10-31 12:00:00",Wetland,"39.05711463, -86.41950456",IN,"Point count",.,15,admin,"2019-07-18 19:15:20"
5077,Observation,"1993-10-31 12:00:00",Wetland,"41.08917443, -86.93979938",IN,"Point count","GNR LOC OF MAIN ROOST",14453,admin,"2019-07-18 19:15:20"
5078,Observation,"1993-10-31 12:00:00",Wetland,"41.6479486, -85.18969038",IN,"Point count",.,31,admin,"2019-07-18 19:15:20"
5079,Observation,"1993-10-31 12:00:00",Wetland,"42.175, -84.284",MI,"Point count",.,220,admin,"2019-07-18 19:15:20"
5080,Observation,"1993-10-31 12:00:00",Wetland,"42.252, -84.436",MI,"Point count",.,190,admin,"2019-07-18 19:15:20"
5081,Observation,"1993-10-31 12:00:00",Wetland,"42.259, -84.311",MI,"Point count","CNT PNT OF SANCTUARY",1158,admin,"2019-07-18 19:15:20"
5082,Observation,"1993-10-31 12:00:00",Wetland,"42.376, -85.004",MI,"Point count","GNR LOC OF ROOST",1367,admin,"2019-07-18 19:15:20"
5083,Observation,"1993-10-31 12:00:00",Wetland,"42.812, -84.425",MI,"Point count",.,2,admin,"2019-07-18 19:15:20"
5084,Observation,"1993-10-31 12:00:00",Wetland,"43.71577027, -89.5083074",WI,"Point count",.,25,admin,"2019-07-18 19:15:20"
5085,Observation,"1993-10-31 12:00:00",Wetland,"43.71809992, -89.45752193",WI,"Point count",.,12,admin,"2019-07-18 19:15:20"
5086,Observation,"1993-10-31 12:00:00",Wetland,"43.907, -89.27",WI,"Point count",.,15,admin,"2019-07-18 19:15:20"
5087,Observation,"1993-10-31 12:00:00",Wetland,"43.9681623, -89.50913464",WI,"Point count",.,742,admin,"2019-07-18 19:15:20"
5088,Observation,"1993-10-31 12:00:00",Wetland,"44.07319404, -90.1025017",WI,"Point count","GNR LOC OF ROOST",1353,admin,"2019-07-18 19:15:20"
5089,Observation,"1993-10-31 12:00:00",Wetland,"44.076, -89.288",WI,"Point count",.,140,admin,"2019-07-18 19:15:20"
5090,Observation,"1993-10-31 12:00:00",Wetland,"44.089, -88.895",WI,"Point count",.,409,admin,"2019-07-18 19:15:20"
5091,Observation,"1993-10-31 12:00:00",Wetland,"44.093412, -89.66584575",WI,"Point count",.,6,admin,"2019-07-18 19:15:20"
5092,Observation,"1993-10-31 12:00:00",Wetland,"44.19678029, -89.65855192",WI,"Point count",.,52,admin,"2019-07-18 19:15:20"
5093,Observation,"1993-10-31 12:00:00",Wetland,"44.321, -89.629",WI,"Point count",.,62,admin,"2019-07-18 19:15:20"
5094,Observation,"1993-10-31 12:00:00",Wetland,"44.39399151, -90.13463546",WI,"Point count","GNR LOC OF ROOST",3105,admin,"2019-07-18 19:15:20"
5095,Observation,"1993-10-31 12:00:00",Wetland,"44.66247543, -89.55750412",WI,"Point count",.,3,admin,"2019-07-18 19:15:20"
5096,Observation,"1993-10-31 12:00:00",Wetland,"45.79071249, -92.58446452",WI,"Point count","GNR LOC OF FISH LAKE WA",269,admin,"2019-07-18 19:15:20"
5097,Observation,"1993-10-31 12:00:00",Wetland,"45.95293, -92.31816526",WI,"Point count",.,2344,admin,"2019-07-18 19:15:20"
5098,Observation,"1994-10-31 12:00:00",Wetland,"28.38736532, -81.56743081",FL,"Point count",.,80,admin,"2019-07-18 19:15:20"
5099,Observation,"1994-10-31 12:00:00",Wetland,"29.29683123, -82.04519659",FL,"Point count",.,15,admin,"2019-07-18 19:15:20"
5100,Observation,"1994-10-31 12:00:00",Wetland,"29.4618494, -82.15912215",FL,"Point count",.,10,admin,"2019-07-18 19:15:20"
5101,Observation,"1994-10-31 12:00:00",Wetland,"29.486, -82.251",FL,"Point count",.,20,admin,"2019-07-18 19:15:20"
5102,Observation,"1994-10-31 12:00:00",Wetland,"29.58937034, -82.34937287",FL,"Point count",.,15,admin,"2019-07-18 19:15:20"
5103,Observation,"1994-10-31 12:00:00",Wetland,"30.78115611, -82.29045148",GA,"Ground count",.,6,admin,"2019-07-18 19:15:20"
5104,Observation,"1994-10-31 12:00:00",Wetland,"35.10429601, -85.24317178",TN,"Point count",.,15,admin,"2019-07-18 19:15:20"
5105,Observation,"1994-10-31 12:00:00",Wetland,"35.11666601, -85.13965261",TN,"Point count",.,75,admin,"2019-07-18 19:15:20"
5106,Observation,"1994-10-31 12:00:00",Wetland,"41.09617443, -86.94679938",IN,"Point count","GNR LOC OF MAIN ROOST",12346,admin,"2019-07-18 19:15:20"
5107,Observation,"1994-10-31 12:00:00",Wetland,"41.6449486, -85.19269038",IN,"Point count",.,21,admin,"2019-07-18 19:15:20"
5108,Observation,"1994-10-31 12:00:00",Wetland,"42.175, -84.281",MI,"Point count",.,250,admin,"2019-07-18 19:15:20"
5109,Observation,"1994-10-31 12:00:00",Wetland,"42.254, -84.316",MI,"Point count","CNT PNT OF SANCTUARY",2523,admin,"2019-07-18 19:15:20"
5110,Observation,"1994-10-31 12:00:00",Wetland,"42.371, -85.009",MI,"Point count","GNR LOC OF ROOST",1314,admin,"2019-07-18 19:15:20"
5111,Observation,"1994-10-31 12:00:00",Wetland,"43.684, -86.101",MI,"Point count",.,38,admin,"2019-07-18 19:15:20"
5112,Observation,"1994-10-31 12:00:00",Wetland,"43.71577027, -89.5073074",WI,"Point count",.,9,admin,"2019-07-18 19:15:20"
5113,Observation,"1994-10-31 12:00:00",Wetland,"43.9691623, -89.51013464",WI,"Point count",.,1426,admin,"2019-07-18 19:15:20"
5114,Observation,"1994-10-31 12:00:00",Wetland,"44.074, -89.286",WI,"Point count",.,123,admin,"2019-07-18 19:15:20"
5115,Observation,"1994-10-31 12:00:00",Wetland,"44.07619404, -90.1005017",WI,"Point count","GNR LOC OF ROOST",1530,admin,"2019-07-18 19:15:20"
5116,Observation,"1994-10-31 12:00:00",Wetland,"44.091412, -89.66384575",WI,"Point count",.,6,admin,"2019-07-18 19:15:20"
5117,Observation,"1994-10-31 12:00:00",Wetland,"44.19878029, -89.65955192",WI,"Point count",.,173,admin,"2019-07-18 19:15:20"
5118,Observation,"1994-10-31 12:00:00",Wetland,"44.2847185, -90.16993291",WI,"Point count",.,4,admin,"2019-07-18 19:15:20"
5119,Observation,"1994-10-31 12:00:00",Wetland,"44.32, -89.63",WI,"Point count",.,227,admin,"2019-07-18 19:15:20"
5120,Observation,"1994-10-31 12:00:00",Wetland,"44.32300627, -89.05704045",WI,"Point count",.,123,admin,"2019-07-18 19:15:20"
5121,Observation,"1994-10-31 12:00:00",Wetland,"44.38899151, -90.13963546",WI,"Point count","GNR LOC OF ROOST",3540,admin,"2019-07-18 19:15:20"
5122,Observation,"1994-10-31 12:00:00",Wetland,"44.45176408, -89.28582215",WI,"Point count",.,13,admin,"2019-07-18 19:15:20"
5123,Observation,"1994-10-31 12:00:00",Wetland,"44.68740974, -88.46630361",WI,"Point count",.,47,admin,"2019-07-18 19:15:20"
5124,Observation,"1994-10-31 12:00:00",Wetland,"45.79171249, -92.58246452",WI,"Point count","GNR LOC OF FISH LAKE WA",623,admin,"2019-07-18 19:15:20"
5125,Observation,"1994-10-31 12:00:00",Wetland,"45.94593, -92.32516526",WI,"Point count",.,2211,admin,"2019-07-18 19:15:20"
5126,Observation,"1995-10-31 12:00:00",Wetland,"29.30183123, -82.04019659",FL,"Point count",.,30,admin,"2019-07-18 19:15:20"
5127,Observation,"1995-10-31 12:00:00",Wetland,"29.62024962, -81.74613703",FL,"Point count",.,100,admin,"2019-07-18 19:15:20"
5128,Observation,"1995-10-31 12:00:00",Wetland,"35.16118771, -84.87799252",TN,"Point count",.,65,admin,"2019-07-18 19:15:20"
5129,Observation,"1995-10-31 12:00:00","Agricultural field","35.41653016, -84.98994232",TN,"Ground count","GNR LOC ON REFUGE",30,admin,"2019-07-18 19:15:20"
5130,Observation,"1995-10-31 12:00:00",Wetland,"36.60015948, -85.15028592",TN,"Point count",.,14,admin,"2019-07-18 19:15:20"
5131,Observation,"1995-10-31 12:00:00",Wetland,"38.93408859, -85.80261319",IN,"Point count",.,17,admin,"2019-07-18 19:15:20"
5132,Observation,"1995-10-31 12:00:00",Wetland,"41.10317443, -86.93979938",IN,"Point count","GNR LOC OF MAIN ROOST",17008,admin,"2019-07-18 19:15:20"
5133,Observation,"1995-10-31 12:00:00",Wetland,"41.6479486, -85.19569038",IN,"Point count",.,25,admin,"2019-07-18 19:15:20"
5134,Observation,"1995-10-31 12:00:00",Wetland,"42.133, -84.163",MI,"Point count",.,60,admin,"2019-07-18 19:15:20"
5135,Observation,"1995-10-31 12:00:00",Wetland,"42.172, -84.284",MI,"Point count",.,416,admin,"2019-07-18 19:15:20"
5136,Observation,"1995-10-31 12:00:00",Wetland,"42.201, -84.073",MI,"Point count",.,75,admin,"2019-07-18 19:15:20"
5137,Observation,"1995-10-31 12:00:00",Wetland,"42.249, -84.311",MI,"Point count","CNT PNT OF SANCTUARY",2131,admin,"2019-07-18 19:15:20"
